Time,Euler_x,Euler_y,Euler_z,Grav_x,Grav_y,Grav_z,LinAcc_x,LinAcc_y,LinAcc_z,Control_Setpoint
4733,13.06,-14.94,1.31,-2.52,-0.22,9.47,-0.18,-0.09,-5.62,0.00
4745,12.75,-17.12,2.69,-2.88,-0.44,9.36,-1.01,-0.15,-6.22,0.00
4760,12.38,-18.38,3.81,-3.10,-0.62,9.28,-1.72,-0.18,-5.62,0.00
4771,11.94,-18.75,4.62,-3.16,-0.75,9.25,-1.88,-0.23,-3.57,0.00
4784,11.31,-18.12,6.00,-3.05,-0.97,9.26,-0.42,0.39,2.96,0.00
4795,11.00,-18.00,6.81,-3.03,-1.11,9.25,-0.15,0.66,3.68,0.00
4806,10.81,-18.38,7.81,-3.09,-1.27,9.21,-0.09,0.97,4.08,0.00
4818,10.75,-19.38,9.00,-3.25,-1.45,9.13,0.22,0.31,1.70,0.00
4831,10.81,-20.75,10.38,-3.48,-1.65,9.01,0.29,0.09,-1.12,0.00
4844,11.12,-23.56,13.06,-3.92,-2.03,8.75,-0.31,-1.16,-7.66,0.00
4855,11.19,-23.88,13.81,-3.97,-2.14,8.70,-1.21,-1.02,-11.61,0.00
4867,11.06,-23.00,13.88,-3.84,-2.16,8.75,-0.82,-0.45,-10.93,0.00
4882,10.69,-20.88,13.19,-3.50,-2.09,8.91,0.73,-0.12,-6.42,0.00
4894,9.75,-14.00,10.88,-2.37,-1.79,9.34,1.22,0.86,-3.56,0.00
4906,9.31,-10.06,9.62,-1.71,-1.61,9.51,1.56,0.39,-1.96,0.00
4918,9.00,-6.12,8.50,-1.05,-1.44,9.64,1.86,-0.26,0.06,0.00
4931,8.81,-2.56,7.44,-0.44,-1.27,9.71,1.27,0.10,-0.32,0.00
4944,8.81,0.62,6.56,0.63,-0.98,9.73,1.86,-0.18,-2.55,0.00
4955,8.81,6.69,4.88,1.15,-0.82,9.70,1.95,0.11,-2.21,0.00
4967,8.75,9.62,3.88,1.64,-0.66,9.64,1.77,0.50,-1.66,0.00
4982,8.62,12.50,2.88,2.12,-0.48,9.56,2.13,0.21,0.43,0.00
4995,7.88,17.69,0.75,2.98,-0.12,9.33,1.11,0.64,1.00,0.00
5006,7.44,20.12,-0.19,3.38,0.03,9.20,0.84,0.32,3.82,0.00
5018,7.00,22.44,-0.94,3.75,0.15,9.05,0.30,0.37,4.17,0.00
5031,6.56,24.56,-1.50,4.07,0.23,8.91,-0.28,0.28,3.67,0.00
5044,6.31,26.44,-1.75,4.63,0.26,8.63,-1.07,-0.15,1.95,0.00
5056,6.00,29.75,-1.62,4.87,0.24,8.50,-1.46,-0.16,0.97,0.00
5068,6.00,31.19,-1.44,5.08,0.21,8.38,-1.78,-0.05,0.14,0.00
5083,6.12,32.44,-1.19,5.26,0.18,8.26,-1.90,-0.59,-1.41,0.00
5095,6.50,34.69,-1.12,5.58,0.15,8.06,-2.05,-0.40,-1.19,0.00
5106,6.81,35.62,-1.19,5.71,0.17,7.96,-1.91,-0.13,-0.26,0.00
5119,7.19,36.31,-1.44,5.80,0.19,7.89,-1.59,-0.01,0.81,0.00
5131,7.75,36.56,-1.62,5.84,0.22,7.86,-0.79,0.43,1.42,0.00
5144,8.44,36.38,-1.88,5.71,0.29,7.96,0.75,0.25,1.67,0.00
5156,10.19,34.25,-2.19,5.51,0.31,8.09,1.43,0.17,1.22,0.00
5168,11.06,32.25,-2.25,5.24,0.33,8.28,1.14,0.46,-1.02,0.00
5183,11.88,29.88,-2.25,4.89,0.34,8.49,1.19,-1.09,-4.21,0.00
5195,13.06,24.69,-2.56,4.10,0.40,8.89,0.84,-0.86,-4.99,0.00
5207,13.38,22.31,-3.06,3.73,0.48,9.05,0.49,-0.54,-3.75,0.00
5219,13.50,20.19,-3.69,3.38,0.60,9.18,0.24,0.48,-2.89,0.00
5232,13.50,18.12,-4.56,3.06,0.74,9.28,0.29,1.06,-1.17,0.00
5245,13.12,14.12,-6.12,2.39,1.02,9.45,-4.58,1.58,8.55,0.00
5257,13.06,12.31,-6.81,2.09,1.13,9.51,-7.25,-0.09,16.51,0.00
5269,13.25,10.19,-7.00,1.74,1.18,9.57,-8.42,1.77,11.20,0.00
5281,13.81,8.00,-6.75,1.37,1.14,9.64,-5.35,1.46,2.91,0.00
5293,14.62,6.25,-6.38,1.07,1.09,9.68,2.86,-0.19,0.73,0.00
5306,16.06,3.75,-5.94,0.65,1.01,9.73,3.75,0.52,-0.65,0.00
5318,16.50,2.56,-5.69,0.44,0.97,9.74,1.51,0.23,-3.65,0.00
5369,18.00,-2.44,-5.12,-0.42,0.87,9.75,-0.32,-1.29,-1.79,0.00
5380,18.38,-3.06,-5.19,-0.52,0.88,9.75,1.21,-1.76,-0.83,0.00
5394,18.69,-3.56,-5.31,-0.61,0.91,9.74,1.53,-1.12,1.46,0.00
5406,18.88,-4.62,-6.06,-0.79,1.03,9.71,1.45,-1.57,1.11,0.00
5419,18.81,-5.12,-6.50,-0.88,1.10,9.70,1.71,-0.60,2.51,0.00
5434,18.62,-5.31,-6.75,-0.91,1.14,9.69,1.56,0.06,2.85,0.00
5446,18.06,-5.06,-6.25,-0.86,1.06,9.71,1.35,0.29,3.98,0.00
5457,17.62,-4.56,-5.38,-0.78,0.92,9.73,1.61,0.55,4.07,0.00
5470,17.19,-3.69,-4.12,-0.63,0.71,9.76,1.93,0.09,3.92,0.00
5482,16.56,-2.62,-2.56,-0.45,0.43,9.78,1.62,0.14,3.09,0.00
5496,15.81,-1.31,-0.69,0.01,-0.23,9.80,0.64,0.45,2.23,0.00
5507,14.06,1.50,3.62,0.26,-0.63,9.78,0.11,0.66,1.53,0.00
5520,13.12,3.00,6.12,0.51,-1.04,9.73,-0.61,0.80,-0.53,0.00
5531,12.19,4.44,8.62,0.76,-1.47,9.66,-0.75,0.76,-1.64,0.00
5543,11.19,5.88,11.19,1.01,-1.89,9.56,-0.64,0.52,-2.60,0.00
5556,9.25,8.81,16.06,1.50,-2.68,9.30,-0.76,0.05,-2.84,0.00
5568,8.31,10.25,18.38,1.74,-3.04,9.15,-1.12,0.10,-2.71,0.00
5579,7.31,11.62,20.56,1.97,-3.37,8.99,-1.29,0.31,-2.23,0.00
5590,6.38,12.88,22.56,2.19,-3.67,8.82,-1.47,0.30,-2.44,0.00
5601,5.50,13.94,24.50,2.37,-3.94,8.65,-1.48,0.40,-2.72,0.00
5614,4.75,14.88,26.12,2.51,-4.17,8.50,-1.60,0.57,-3.27,0.00
5626,3.50,16.06,28.56,2.72,-4.50,8.27,-1.46,0.27,-5.36,0.00
5638,3.06,16.62,29.25,2.80,-4.59,8.19,-1.02,0.36,-5.12,0.00
5654,2.62,17.19,29.62,2.89,-4.63,8.13,-0.75,0.28,-4.53,0.00
5667,1.69,18.25,29.69,3.08,-4.61,8.08,-0.63,0.75,-2.63,0.00
5680,1.31,18.69,29.31,3.14,-4.55,8.09,-0.92,0.95,-2.13,0.00
5692,1.00,19.00,28.69,3.19,-4.45,8.13,-1.34,1.15,-1.59,0.00
5705,0.75,19.06,27.75,3.20,-4.32,8.19,-1.53,1.37,-0.60,0.00
5718,0.81,18.25,25.06,3.07,-3.95,8.43,-1.48,1.26,-1.12,0.00
5733,1.06,17.25,23.25,2.91,-3.70,8.59,-1.50,1.09,-1.88,0.00
5746,1.44,15.88,21.12,2.38,-3.04,9.01,-1.65,1.06,-4.27,0.00
5759,2.50,12.06,15.94,2.05,-2.63,9.21,-1.53,1.14,-4.48,0.00
5771,3.00,10.00,13.06,1.70,-2.19,9.40,-1.38,1.18,-4.52,0.00
5784,3.50,7.88,10.12,1.34,-1.71,9.56,-1.16,1.04,-3.99,0.00
5797,4.38,3.75,3.94,0.64,-0.67,9.76,-0.74,1.98,-0.63,0.00
5808,4.75,1.62,0.75,0.28,-0.13,9.80,-0.41,1.93,0.94,0.00
5821,5.12,-0.50,-2.31,-0.08,0.40,9.79,-0.14,2.46,1.83,0.00
5832,5.44,-2.75,-5.38,-0.48,0.92,9.75,-1.06,3.00,3.41,0.00
5845,5.69,-5.06,-8.31,-0.87,1.42,9.66,-1.12,2.87,4.64,0.00
5856,5.88,-7.31,-11.00,-1.25,1.85,9.54,-1.29,3.19,4.90,0.00
5868,6.19,-10.81,-15.00,-1.84,2.49,9.30,-0.43,2.62,4.28,0.00
5883,6.25,-12.00,-16.19,-2.04,2.67,9.21,0.54,2.49,2.97,0.00
5896,6.31,-12.81,-16.88,-2.23,2.82,9.12,1.98,1.13,4.67,0.00
5908,6.12,-13.12,-17.00,-2.22,2.80,9.12,2.17,1.18,5.16,0.00
5921,5.81,-12.88,-16.56,-2.18,2.72,9.16,2.06,1.23,5.12,0.00
5933,5.44,-12.56,-15.81,-2.14,2.61,9.20,1.96,1.22,4.11,0.00
5946,4.88,-12.44,-15.00,-2.12,2.48,9.24,0.25,1.20,-0.07,0.00
5958,3.62,-12.62,-13.31,-2.14,2.20,9.31,-0.36,1.16,-1.13,0.00
5970,3.00,-12.50,-12.44,-2.12,2.07,9.34,-0.54,0.86,-1.92,0.00
5985,2.44,-12.38,-11.62,-2.10,1.93,9.38,-0.26,0.33,-1.47,0.00
5998,1.25,-11.50,-9.94,-1.95,1.66,9.46,-0.41,0.44,-1.11,0.00
6009,0.62,-10.81,-9.12,-1.84,1.52,9.51,-0.60,0.55,-0.95,0.00
6022,0.06,-9.81,-8.12,-1.67,1.36,9.56,-0.69,0.52,-0.91,0.00
6034,359.50,-8.81,-7.12,-1.50,1.20,9.61,-0.32,0.49,-0.38,0.00
6047,358.94,-7.44,-5.94,-1.01,0.79,9.72,0.27,0.08,-0.16,0.00
6059,357.69,-4.19,-3.19,-0.71,0.54,9.76,0.42,0.43,0.88,0.00
6070,357.00,-2.25,-1.56,-0.39,0.27,9.79,-0.21,0.76,1.26,0.00
6081,356.31,-0.31,0.12,-0.06,-0.02,9.80,-0.68,0.92,1.28,0.00
6092,355.62,1.50,1.94,0.26,-0.33,9.79,-0.75,0.81,1.09,0.00
6104,354.94,3.31,3.81,0.57,-0.65,9.76,-0.63,0.80,0.91,0.00
6116,354.31,4.94,5.62,0.85,-0.96,9.72,-0.86,0.86,0.03,0.00
6129,353.25,7.75,9.12,1.33,-1.54,9.59,-0.99,0.84,-0.01,0.00
6140,352.81,9.00,10.69,1.53,-1.80,9.51,-0.91,0.54,-1.30,0.00
6156,352.44,10.12,12.19,1.72,-2.04,9.43,-0.71,0.33,-1.50,0.00
6167,352.00,11.25,13.56,2.10,-2.46,9.25,-0.88,0.26,0.18,0.00
6179,351.31,13.38,16.19,2.27,-2.66,9.15,-1.19,0.58,0.39,0.00
6190,351.06,14.38,17.50,2.43,-2.86,9.05,-1.37,0.72,0.37,0.00
6201,350.81,15.19,18.81,2.57,-3.05,8.95,-1.46,0.65,0.32,0.00
6213,350.69,15.94,20.12,2.70,-3.25,8.84,-1.37,0.32,-0.36,0.00
6226,350.62,16.62,21.38,2.80,-3.43,8.74,-1.37,0.39,-0.92,0.00
6238,350.75,17.62,23.56,2.97,-3.74,8.56,-1.17,0.14,-2.32,0.00
6250,350.88,18.12,24.50,3.05,-3.86,8.47,-0.61,-0.41,-3.10,0.00
6266,351.00,18.56,25.25,3.12,-3.96,8.40,-0.10,-0.58,-3.05,0.00
6279,351.25,19.50,26.19,3.27,-4.08,8.29,0.06,-0.73,-2.91,0.00
6290,351.38,19.88,26.44,3.33,-4.10,8.25,0.14,-0.82,-2.40,0.00
6301,351.50,20.19,26.50,3.39,-4.10,8.23,0.20,-1.01,-1.90,0.00
6313,351.62,20.38,26.38,3.42,-4.08,8.23,0.36,-0.91,-1.51,0.00
6326,351.75,20.44,26.06,3.43,-4.04,8.24,0.47,-0.89,-1.03,0.00
6339,352.19,20.06,25.06,3.36,-3.90,8.34,0.01,-0.64,-1.16,0.00
6350,352.50,19.75,24.31,3.31,-3.80,8.40,-0.21,-0.62,-1.18,0.00
6361,352.75,19.38,23.62,3.25,-3.70,8.47,-0.44,-0.59,-1.37,0.00
6373,353.06,19.00,22.81,3.19,-3.60,8.54,-0.55,-0.19,-0.74,0.00
6385,353.44,18.56,21.94,3.12,-3.48,8.61,-0.45,-0.10,-0.27,0.00
6398,353.88,17.94,21.00,2.88,-3.18,8.81,0.30,-0.53,-0.85,0.00
6410,355.00,16.06,18.62,2.71,-3.01,8.92,0.34,-0.52,-1.84,0.00
6422,355.56,14.94,17.25,2.53,-2.81,9.04,0.26,-0.52,-1.51,0.00
6434,356.19,13.75,15.81,2.33,-2.60,9.16,0.12,-0.34,-1.00,0.00
6447,356.81,12.50,14.38,2.12,-2.37,9.27,0.51,-0.13,-1.21,0.00
6499,359.62,5.94,6.56,0.86,-0.91,9.72,1.65,-0.29,1.27,0.00
6511,0.19,4.31,4.31,0.74,-0.74,9.74,1.75,-0.07,1.53,0.00
6523,0.31,3.75,3.56,0.64,-0.61,9.76,1.33,0.24,2.25,0.00
6536,0.38,3.31,3.06,0.57,-0.52,9.77,1.10,0.19,2.29,0.00
6549,0.44,2.56,2.50,0.43,-0.43,9.78,0.82,0.26,1.52,0.00
6561,0.38,2.19,2.44,0.38,-0.42,9.79,0.57,0.11,0.77,0.00
6573,0.38,1.88,2.44,0.32,-0.41,9.79,0.42,0.05,0.68,0.00
6585,0.31,1.56,2.44,0.27,-0.42,9.79,0.32,0.10,0.25,0.00
6598,0.31,1.31,2.50,0.23,-0.43,9.79,0.09,-0.03,-0.86,0.00
6611,0.19,0.94,2.62,0.17,-0.45,9.79,-0.11,0.04,-1.02,0.00
6623,0.12,0.81,2.69,0.14,-0.45,9.79,-0.16,0.06,-1.07,0.00
6635,0.06,0.69,2.62,0.12,-0.45,9.79,-0.05,0.02,-0.84,0.00
6648,0.00,0.44,2.50,0.08,-0.43,9.79,0.03,0.00,-0.85,0.00
6660,359.94,-0.19,2.00,-0.03,-0.34,9.80,-0.09,0.07,-0.93,0.00
6673,359.94,-0.56,1.69,-0.10,-0.29,9.80,-0.22,0.14,-0.85,0.00
6684,359.94,-0.88,1.38,-0.15,-0.23,9.80,-0.45,0.22,-0.36,0.00
6697,359.88,-1.19,1.00,-0.20,-0.18,9.80,-0.42,0.27,-0.16,0.00
6710,359.94,-1.75,0.44,-0.30,-0.07,9.80,-0.24,0.21,0.23,0.00
6721,0.00,-2.06,0.12,-0.35,-0.02,9.80,-0.15,0.17,0.26,0.00
6737,0.00,-2.38,-0.06,-0.41,0.02,9.79,-0.09,0.04,0.06,0.00
6750,0.12,-3.00,-0.56,-0.51,0.10,9.79,-0.13,-0.02,-0.28,0.00
6761,0.12,-3.12,-0.75,-0.54,0.13,9.79,0.01,-0.10,-0.05,0.00
6774,276.88,-3.19,-0.88,-0.55,0.15,9.79,0.02,-0.09,0.38,0.00
6788,276.88,-3.12,-0.88,-0.54,0.15,9.79,0.04,0.01,0.70,0.00
6800,276.81,-2.88,-0.69,-0.49,0.12,9.79,-0.04,0.00,0.74,0.00
6812,276.75,-2.75,-0.50,-0.47,0.09,9.79,-0.15,0.09,0.75,0.00
6823,276.75,-2.56,-0.25,-0.44,0.04,9.79,-0.31,0.08,0.67,0.00
6837,276.75,-2.38,0.00,-0.41,0.00,9.79,-0.38,-0.08,0.00,0.00
6848,276.75,-2.25,0.31,-0.38,-0.05,9.79,-0.31,-0.10,-0.23,0.00
6860,276.81,-2.00,0.88,-0.34,-0.15,9.79,-0.16,-0.39,-0.39,0.00
6873,277.00,-1.88,1.19,-0.33,-0.20,9.79,-0.04,-0.51,-0.94,0.00
6887,277.00,-1.81,1.44,-0.31,-0.24,9.79,0.08,-0.59,-1.12,0.00
6898,277.06,-1.62,1.69,-0.27,-0.29,9.79,0.21,-0.63,-1.08,0.00
6911,277.06,-1.06,2.12,-0.18,-0.36,9.79,0.43,-0.63,-0.11,0.00
6922,277.06,-0.75,2.38,-0.13,-0.40,9.79,0.38,-0.54,0.02,0.00
6935,277.00,-0.50,2.56,-0.08,-0.44,9.79,0.40,-0.42,0.09,0.00
6949,276.94,-0.19,2.81,-0.04,-0.48,9.79,0.51,-0.46,0.17,0.00
6961,276.81,0.38,3.44,0.07,-0.59,9.78,0.81,-0.67,-0.10,0.00
6974,276.75,0.94,3.81,0.16,-0.66,9.78,0.80,-0.59,0.34,0.00
6988,276.56,1.56,4.31,0.27,-0.74,9.77,0.68,-0.38,1.01,0.00
7001,276.06,3.00,5.62,0.52,-0.96,9.74,0.38,0.03,2.44,0.00
7012,275.75,3.62,6.44,0.62,-1.10,9.72,0.13,0.16,1.89,0.00
7025,275.81,4.12,7.31,0.71,-1.25,9.70,0.06,0.07,1.19,0.00
7038,275.62,4.44,8.25,0.76,-1.40,9.67,0.32,-0.40,-1.47,0.00
7049,275.44,4.75,9.06,0.81,-1.54,9.64,0.74,-0.79,-2.74,0.00
7061,274.81,5.88,10.62,1.01,-1.80,9.58,1.15,-1.06,-2.43,0.00
7074,274.69,6.88,11.38,1.17,-1.93,9.54,0.67,-0.75,-1.19,0.00
7088,274.06,8.00,12.25,1.36,-2.06,9.48,-0.06,-0.27,-0.24,0.00
7099,273.38,9.12,13.25,1.56,-2.22,9.42,-0.91,0.29,0.13,0.00
7111,272.31,11.25,15.19,1.91,-2.52,9.27,-1.87,0.83,-0.80,0.00
7124,272.25,12.12,16.12,2.06,-2.66,9.20,-1.71,0.82,-1.37,0.00
7136,272.00,12.94,16.94,2.19,-2.78,9.14,-1.57,0.64,-1.75,0.00
7148,271.75,13.75,17.62,2.33,-2.88,9.07,-1.13,0.62,-1.94,0.00
7159,271.50,14.56,18.25,2.47,-2.97,9.01,-0.78,0.58,-1.67,0.00
7171,271.38,15.50,18.81,2.77,-3.11,8.87,-0.20,0.31,-0.20,0.00
7184,271.56,17.25,19.81,2.91,-3.17,8.80,0.20,0.16,0.55,0.00
7199,271.44,17.94,20.25,3.02,-3.23,8.75,0.29,0.22,-0.03,0.00
7210,271.44,18.44,20.56,3.10,-3.27,8.70,0.29,0.22,-0.03,0.00
7222,271.75,18.75,20.88,3.15,-3.30,8.67,0.01,-0.01,-0.88,0.00
7233,271.88,18.62,20.69,3.13,-3.29,8.68,0.04,-0.07,-0.78,0.00
7244,272.00,18.38,20.44,3.09,-3.25,8.72,0.09,-0.10,-0.79,0.00
7260,272.19,17.94,19.94,3.02,-3.18,8.76,0.08,-0.16,-0.90,0.00
7272,272.75,16.50,18.56,2.79,-2.99,8.90,-0.13,-0.14,-1.47,0.00
7285,273.06,15.56,17.62,2.63,-2.86,9.00,-0.15,-0.23,-1.42,0.00
7297,273.50,14.44,16.44,2.45,-2.69,9.10,-0.20,-0.21,-1.33,0.00
7310,273.88,13.12,15.19,2.22,-2.50,9.21,-0.28,-0.10,-0.57,0.00
7322,274.88,10.00,12.31,1.70,-2.06,9.43,-0.16,0.00,-0.83,0.00
7334,275.38,8.38,10.94,1.43,-1.84,9.52,-0.21,-0.06,-1.22,0.00
7345,275.88,6.81,9.62,1.17,-1.62,9.59,0.22,-0.08,-1.12,0.00
7360,276.31,5.44,8.31,0.93,-1.41,9.65,0.51,-0.09,-0.76,0.00
7372,277.06,3.06,6.00,0.53,-1.02,9.73,1.38,-0.53,0.03,0.00
7386,277.31,2.12,5.00,0.37,-0.85,9.76,1.44,-0.53,0.71,0.00
7398,277.50,1.31,4.12,0.23,-0.70,9.77,1.32,-0.36,0.83,0.00
7411,277.56,0.69,3.44,0.11,-0.59,9.78,0.19,0.16,0.96,0.00
7423,277.50,-0.31,2.44,-0.05,-0.42,9.79,-0.02,0.27,1.06,0.00
7438,277.44,-0.69,2.06,-0.12,-0.36,9.79,-0.23,0.36,1.29,0.00
7450,277.44,-1.06,1.81,-0.19,-0.31,9.79,-0.33,0.37,1.10,0.00
7463,277.44,-1.88,1.50,-0.32,-0.26,9.79,-0.03,0.07,-0.20,0.00
7475,277.50,-2.12,1.38,-0.37,-0.24,9.79,0.07,-0.07,-0.24,0.00
7490,277.50,-2.31,1.31,-0.40,-0.22,9.79,0.31,-0.12,0.43,0.00
7503,277.44,-2.44,1.31,-0.42,-0.23,9.79,0.31,-0.08,0.46,0.00
7514,277.44,-2.44,1.44,-0.42,-0.25,9.79,0.33,-0.05,0.25,0.00
7526,277.38,-2.44,1.56,-0.41,-0.27,9.79,0.35,-0.15,-0.07,0.00
7541,277.31,-2.38,1.69,-0.41,-0.29,9.79,0.12,-0.26,-0.23,0.00
7554,277.06,-2.31,1.94,-0.40,-0.33,9.79,-0.15,-0.06,-0.42,0.00
7567,276.94,-2.31,2.00,-0.39,-0.34,9.79,-0.32,0.02,-0.76,0.00
7579,276.88,-2.19,2.12,-0.37,-0.36,9.79,-0.41,0.01,-0.72,0.00
7630,276.31,-0.38,3.00,-0.07,-0.52,9.79,-0.01,0.11,0.44,0.00
7643,276.19,0.62,3.75,0.10,-0.64,9.78,0.27,0.00,0.62,0.00
7654,276.06,1.19,4.19,0.20,-0.72,9.77,0.05,0.06,0.44,0.00
7665,275.88,1.81,4.69,0.31,-0.80,9.76,-0.16,0.11,0.17,0.00
7677,276.00,2.50,5.25,0.43,-0.90,9.75,-0.41,0.21,0.03,0.00
7691,275.81,3.31,5.94,0.56,-1.01,9.73,-0.68,0.41,0.20,0.00
7703,275.56,5.00,7.44,0.85,-1.26,9.68,-0.91,0.48,-0.56,0.00
7715,275.44,5.88,8.25,1.00,-1.40,9.65,-1.04,0.46,-0.95,0.00
7727,275.69,6.75,9.00,1.15,-1.53,9.61,-0.84,0.21,-1.22,0.00
7741,275.69,7.62,9.75,1.30,-1.65,9.57,-0.48,0.09,-0.67,0.00
7754,275.75,9.19,11.00,1.56,-1.85,9.50,-0.01,-0.08,-0.33,0.00
7765,275.88,9.75,11.44,1.66,-1.92,9.47,0.67,-0.60,-0.08,0.00
7777,276.12,10.06,11.81,1.71,-1.98,9.44,0.52,-0.60,-0.36,0.00
7792,276.25,10.19,12.06,1.74,-2.01,9.43,-0.12,-0.56,-1.13,0.00
7811,276.44,10.19,12.31,1.74,-2.06,9.42,-0.45,-0.59,-1.55,0.00
7824,276.88,10.25,12.31,1.74,-2.06,9.42,-0.42,-0.53,-1.25,0.00
7836,276.94,10.31,12.25,1.76,-2.05,9.42,-0.36,-0.43,-0.69,0.00
7852,277.00,10.44,12.19,1.78,-2.04,9.42,0.01,-0.31,0.48,0.00
7864,277.12,10.69,12.06,1.82,-2.01,9.42,0.02,-0.19,0.69,0.00
7876,277.19,10.69,12.00,1.82,-2.00,9.42,0.02,-0.10,0.82,0.00
7891,277.31,10.62,11.88,1.81,-1.98,9.43,0.15,-0.34,0.70,0.00
7904,277.56,10.31,11.62,1.76,-1.94,9.44,0.20,-0.35,0.11,0.00
7915,277.69,10.25,11.56,1.74,-1.94,9.45,0.61,-0.58,0.12,0.00
7928,277.44,10.25,11.56,1.75,-1.94,9.45,0.83,-0.66,0.17,0.00
7942,277.56,10.38,11.69,1.77,-1.96,9.44,1.04,-0.66,0.16,0.00
7955,277.62,10.75,12.12,1.83,-2.02,9.41,1.04,-0.62,0.00,0.00
7966,277.62,11.00,12.38,1.87,-2.06,9.40,1.00,-0.64,-0.10,0.00
7978,277.44,11.19,12.62,1.91,-2.10,9.38,0.97,-0.71,-0.24,0.00
7993,277.38,11.44,12.94,1.94,-2.15,9.36,0.71,-0.59,-0.64,0.00
8005,277.25,11.94,13.50,2.03,-2.24,9.32,0.55,-0.52,-0.69,0.00
8016,277.19,12.19,13.81,2.07,-2.29,9.30,0.40,-0.47,-0.81,0.00
8029,277.12,12.38,14.12,2.11,-2.34,9.28,0.30,-0.38,-0.95,0.00
8042,277.06,12.62,14.38,2.15,-2.38,9.26,0.36,-0.41,-1.39,0.00
8055,276.94,13.12,14.81,2.23,-2.45,9.22,0.49,-0.42,-1.32,0.00
8066,276.88,13.38,15.06,2.27,-2.48,9.21,0.54,-0.40,-1.18,0.00
8078,276.81,13.62,15.19,2.31,-2.50,9.19,0.66,-0.32,-1.05,0.00
8091,276.75,13.75,15.31,2.33,-2.52,9.18,0.64,-0.30,-1.22,0.00
8104,276.62,13.75,15.38,2.33,-2.52,9.18,0.59,-0.41,-1.61,0.00
8116,276.56,13.56,15.25,2.30,-2.50,9.19,0.24,-0.10,-1.76,0.00
8129,276.56,13.31,15.00,2.26,-2.47,9.21,0.10,-0.03,-1.59,0.00
8142,276.50,13.06,14.75,2.22,-2.43,9.23,0.02,0.10,-1.30,0.00
8155,276.44,12.44,14.06,2.11,-2.32,9.28,-0.21,0.24,-1.31,0.00
8166,276.44,12.06,13.62,2.05,-2.26,9.31,-0.26,0.29,-1.50,0.00
8178,276.50,11.69,13.25,1.99,-2.20,9.34,-0.31,0.35,-1.62,0.00
8189,276.50,11.38,12.81,1.93,-2.13,9.37,-0.25,0.47,-1.61,0.00
8202,276.50,11.06,12.44,1.88,-2.07,9.39,0.27,0.45,-0.84,0.00
8213,276.50,10.81,12.00,1.84,-2.00,9.41,0.65,0.27,-0.56,0.00
8226,276.50,10.25,11.19,1.75,-1.88,9.46,0.39,0.40,-0.25,0.00
8238,276.50,9.94,10.81,1.70,-1.82,9.48,0.27,0.48,-0.19,0.00
8251,276.44,9.62,10.50,1.64,-1.76,9.50,0.13,0.56,-0.22,0.00
8264,276.38,9.31,10.19,1.58,-1.71,9.52,-0.07,0.50,-0.63,0.00
8276,276.19,8.56,9.56,1.46,-1.61,9.56,-0.15,0.52,-0.60,0.00
8289,276.19,8.25,9.31,1.40,-1.57,9.57,-0.27,0.60,-0.43,0.00
8302,276.12,7.94,9.06,1.35,-1.53,9.59,-0.36,0.69,-0.32,0.00
8315,276.00,7.44,8.56,1.27,-1.45,9.61,-0.81,0.97,-0.38,0.00
8326,276.06,7.19,8.38,1.23,-1.42,9.62,-0.84,0.97,-0.47,0.00
8340,276.00,7.00,8.12,1.19,-1.37,9.63,-0.69,0.78,-0.44,0.00
8353,276.00,6.81,7.81,1.16,-1.33,9.64,-0.17,0.64,0.59,0.00
8366,276.00,6.38,7.12,1.09,-1.21,9.66,-0.21,0.70,0.95,0.00
8378,276.25,6.19,6.81,1.05,-1.15,9.68,-0.22,0.71,1.54,0.00
8393,276.25,6.00,6.50,1.02,-1.10,9.68,-0.43,0.83,2.31,0.00
8406,276.31,5.69,6.19,0.97,-1.05,9.70,-0.53,0.90,2.61,0.00
8417,276.38,5.56,6.19,0.96,-1.05,9.70,-0.55,0.92,2.63,0.00
8428,276.62,5.50,6.31,0.95,-1.07,9.70,-0.33,0.60,2.58,0.00
8443,276.75,5.50,6.56,0.94,-1.11,9.69,-0.24,0.43,2.44,0.00
8456,277.06,5.38,7.19,0.92,-1.22,9.68,-0.05,0.29,2.41,0.00
8467,277.25,5.31,7.62,0.91,-1.29,9.67,0.18,-0.12,1.92,0.00
8479,277.69,5.19,8.06,0.89,-1.37,9.66,0.45,-0.21,1.81,0.00
8494,277.94,5.06,8.62,0.86,-1.46,9.65,0.86,-0.44,2.04,0.00
8506,278.50,4.50,9.62,0.77,-1.64,9.63,0.82,-0.60,1.22,0.00
8517,278.81,4.00,10.19,0.68,-1.73,9.62,0.79,-0.66,0.74,0.00
8530,279.44,3.38,10.75,0.58,-1.82,9.61,0.72,-0.70,0.40,0.00
8543,279.81,2.62,11.25,0.45,-1.91,9.60,0.60,-0.93,-0.98,0.00
8556,280.62,0.94,12.25,0.16,-2.08,9.58,0.67,-1.34,-2.51,0.00
8567,281.06,0.06,12.62,0.01,-2.14,9.56,0.78,-1.51,-2.82,0.00
8580,281.44,-0.69,12.94,-0.11,-2.20,9.55,0.74,-1.75,-3.35,0.00
8595,281.75,-1.38,13.25,-0.24,-2.25,9.54,0.73,-1.62,-3.90,0.00
8607,282.19,-2.50,13.56,-0.43,-2.30,9.52,0.65,-1.44,-3.52,0.00
