Time,Euler_x,Euler_y,Euler_z,Grav_x,Grav_y,Grav_z,LinAcc_x,LinAcc_y,LinAcc_z,Control_Setpoint
1885,359.62,-7.06,-1.69,-1.20,0.29,9.72,0.05,0.00,-0.20,0.00
1896,359.62,-7.06,-1.69,-1.20,0.29,9.72,0.03,0.01,-0.18,0.00
1912,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.02,-0.01,-0.15,0.00
1925,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.00,0.05,-0.20,0.00
1936,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.04,0.00,-0.36,0.00
1951,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.00,0.00,-0.13,0.00
1963,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.00,0.01,-0.20,0.00
1975,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.02,0.01,-0.24,0.00
2024,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.08,0.02,-0.14,0.00
2036,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.06,0.02,-0.12,0.00
2047,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.05,0.00,-0.16,0.00
2062,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.06,0.03,-0.12,0.00
2073,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.04,0.04,-0.18,0.00
2085,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.03,0.01,-0.19,0.00
2097,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.04,0.02,-0.21,0.00
2108,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.03,0.02,-0.17,0.00
2119,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.07,0.01,-0.23,0.00
2134,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.03,0.02,-0.14,0.00
2145,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.02,0.01,-0.14,0.00
2156,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.02,0.05,-0.22,0.00
2167,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.04,0.04,-0.18,0.00
2183,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.06,0.02,-0.16,0.00
2194,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.03,0.06,-0.16,0.00
2207,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.02,0.02,-0.17,0.00
2223,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.03,0.01,-0.24,0.00
2235,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.06,0.01,-0.17,0.00
2247,359.62,-7.06,-1.69,-1.21,0.29,9.72,0.06,0.00,-0.16,0.00
2263,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.04,0.02,-0.13,0.00
2276,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.03,0.01,-0.18,0.00
2287,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.04,0.03,-0.14,0.00
2298,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.03,0.04,-0.16,0.00
2310,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.02,0.05,-0.17,0.00
2321,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.05,0.02,-0.22,0.00
2334,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.03,0.01,-0.18,0.00
2345,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.03,0.01,-0.20,0.00
2357,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.05,0.01,-0.19,0.00
2368,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.05,0.00,-0.18,0.00
2384,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.04,0.02,-0.20,0.00
2395,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.05,0.05,-0.15,0.00
2407,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.05,0.05,-0.19,0.00
2418,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.06,0.07,-0.20,0.00
2433,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.02,0.04,-0.22,0.00
2446,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.04,0.02,-0.15,0.00
2457,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.05,0.00,-0.15,0.00
2468,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.03,0.02,-0.18,0.00
2479,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.02,0.02,-0.23,0.00
2492,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.03,0.01,-0.20,0.00
2505,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.05,0.03,-0.16,0.00
2518,359.62,-7.12,-1.69,-1.21,0.29,9.72,0.03,0.02,-0.19,0.00
2533,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.02,0.04,-0.14,0.00
2545,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.02,0.00,-0.17,0.00
2557,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.07,0.01,-0.21,0.00
2568,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.05,0.03,-0.21,0.00
2579,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.02,0.02,-0.21,0.00
2591,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.03,0.01,-0.22,0.00
2604,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.04,0.01,-0.20,0.00
2615,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.09,-0.01,-0.13,0.00
2627,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.03,0.06,-0.14,0.00
2638,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.03,0.02,-0.10,0.00
2649,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.02,0.02,-0.12,0.00
2660,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.02,0.02,-0.18,0.00
2671,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.04,0.01,-0.23,0.00
2682,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.04,0.00,-0.17,0.00
2693,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.03,0.01,-0.20,0.00
2705,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.03,0.02,-0.19,0.00
2717,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.07,-0.01,-0.16,0.00
2728,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.04,0.00,-0.18,0.00
2739,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.05,0.01,-0.14,0.00
2750,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.03,0.04,-0.16,0.00
2761,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.03,0.07,-0.15,0.00
2772,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.02,0.04,-0.20,0.00
2785,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.07,0.01,-0.17,0.00
2796,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.08,0.00,-0.18,0.00
2808,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.05,0.00,-0.19,0.00
2819,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.07,0.01,-0.18,0.00
2834,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.06,0.02,-0.18,0.00
2846,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.02,0.00,-0.20,0.00
2858,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.03,0.00,-0.15,0.00
2869,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.02,0.02,-0.19,0.00
2885,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.02,0.03,-0.17,0.00
2897,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.09,0.04,-0.18,0.00
2909,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.08,0.04,-0.21,0.00
2925,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.08,0.03,-0.27,0.00
2938,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.05,0.05,-0.19,0.00
2950,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.04,0.01,-0.18,0.00
2961,359.62,-7.12,-1.69,-1.22,0.29,9.72,0.05,0.00,-0.17,0.00
2972,359.62,-7.19,-1.69,-1.22,0.29,9.72,0.02,0.00,-0.14,0.00
2983,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.05,0.03,-0.16,0.00
2997,359.62,-7.19,-1.69,-1.23,0.29,9.72,-0.01,0.01,-0.20,0.00
3010,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.04,0.01,-0.20,0.00
3026,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.06,0.03,-0.23,0.00
3041,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.08,0.01,-0.12,0.00
3056,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.05,0.01,-0.20,0.00
3069,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.03,0.00,-0.19,0.00
3080,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.07,0.00,-0.18,0.00
3093,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.05,0.00,-0.19,0.00
3106,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.06,0.01,-0.13,0.00
3117,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.04,0.04,-0.20,0.00
3167,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.06,0.02,-0.17,0.00
3179,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.05,0.05,-0.19,0.00
3190,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.08,0.00,-0.19,0.00
3201,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.07,0.01,-0.21,0.00
3212,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.07,0.02,-0.20,0.00
3227,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.05,0.03,-0.17,0.00
3239,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.07,0.05,-0.16,0.00
3252,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.05,0.02,-0.13,0.00
3263,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.00,0.00,-0.18,0.00
3275,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.04,0.03,-0.22,0.00
3289,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.08,0.02,-0.16,0.00
3300,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.08,0.02,-0.16,0.00
3311,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.10,0.00,-0.20,0.00
3327,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.07,0.01,-0.20,0.00
3340,359.62,-7.19,-1.69,-1.23,0.29,9.72,0.04,0.01,-0.16,0.00
3356,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.05,0.03,-0.20,0.00
3367,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.04,0.02,-0.16,0.00
3379,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.05,0.02,-0.18,0.00
3391,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.04,0.01,-0.14,0.00
3407,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.03,0.01,-0.18,0.00
3420,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.03,0.00,-0.26,0.00
3431,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.05,0.00,-0.20,0.00
3444,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.09,0.00,-0.14,0.00
3457,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.06,0.01,-0.15,0.00
3468,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.07,0.04,-0.23,0.00
3480,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.06,0.03,-0.23,0.00
3491,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.06,0.00,-0.19,0.00
3502,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.07,0.01,-0.21,0.00
3517,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.06,0.01,-0.14,0.00
3530,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.05,0.01,-0.14,0.00
3541,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.05,0.01,-0.17,0.00
3552,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.04,0.00,-0.17,0.00
3565,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.07,0.02,-0.23,0.00
3578,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.07,0.02,-0.17,0.00
3590,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.05,0.01,-0.17,0.00
3601,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.07,0.01,-0.18,0.00
3612,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.06,0.02,-0.15,0.00
3623,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.07,0.02,-0.19,0.00
3638,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.06,0.02,-0.20,0.00
3649,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.07,0.03,-0.13,0.00
3661,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.06,0.02,-0.18,0.00
3677,359.62,-7.25,-1.69,-1.23,0.29,9.72,0.10,0.05,-0.17,0.00
3688,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.05,0.03,-0.18,0.00
3699,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.05,0.03,-0.12,0.00
3711,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.07,0.00,-0.25,0.00
3722,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.03,0.00,-0.22,0.00
3737,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.07,0.00,-0.14,0.00
3749,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.01,0.02,-0.20,0.00
3761,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.07,0.02,-0.23,0.00
3773,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.07,0.04,-0.21,0.00
3784,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.07,0.01,-0.19,0.00
3797,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.07,0.00,-0.17,0.00
3810,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.06,0.01,-0.14,0.00
3822,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.05,0.04,-0.21,0.00
3837,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.06,0.03,-0.17,0.00
3849,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.07,0.02,-0.15,0.00
3861,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.08,0.03,-0.21,0.00
3873,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.08,0.01,-0.12,0.00
3884,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.08,0.03,-0.14,0.00
3897,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.04,0.03,-0.18,0.00
3910,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.05,0.02,-0.21,0.00
3922,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.06,0.00,-0.27,0.00
3937,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.07,0.02,-0.23,0.00
3951,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.09,0.02,-0.15,0.00
3962,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.08,0.01,-0.15,0.00
3974,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.05,0.00,-0.14,0.00
3985,359.62,-7.31,-1.69,-1.25,0.29,9.72,-0.02,0.02,-0.17,0.00
3998,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.03,0.01,-0.24,0.00
4009,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.02,0.01,-0.22,0.00
4021,359.62,-7.31,-1.69,-1.24,0.29,9.72,0.09,0.02,-0.16,0.00
4032,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.08,0.05,-0.19,0.00
4043,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.09,0.03,-0.23,0.00
4054,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.11,0.03,-0.20,0.00
4069,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.08,0.03,-0.19,0.00
4080,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.05,0.01,-0.16,0.00
4092,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.04,0.01,-0.14,0.00
4103,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.05,0.01,-0.12,0.00
4119,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.03,0.02,-0.17,0.00
4132,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.08,0.01,-0.26,0.00
4143,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.12,0.02,-0.19,0.00
4159,359.62,-7.25,-1.69,-1.24,0.29,9.72,0.10,0.02,-0.18,0.00
4172,359.62,-7.31,-1.69,-1.24,0.28,9.72,0.07,-0.04,-0.61,0.00
4184,359.62,-7.31,-1.69,-1.25,0.28,9.72,0.13,0.00,0.01,0.00
4196,359.62,-7.31,-1.69,-1.25,0.28,9.72,0.11,0.00,-0.14,0.00
4209,359.62,-7.31,-1.69,-1.25,0.28,9.72,0.01,0.01,-0.24,0.00
4222,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.02,0.03,-0.18,0.00
4233,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.01,0.05,-0.31,0.00
4244,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.04,0.06,-0.30,0.00
4260,359.62,-7.31,-1.69,-1.24,0.29,9.72,0.12,0.02,-0.14,0.00
4272,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.17,0.04,-0.12,0.00
4284,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.12,0.03,-0.16,0.00
4332,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.00,0.00,-0.17,0.00
4343,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.01,0.04,-0.08,0.00
4354,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.03,0.02,-0.17,0.00
4365,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.04,-0.03,-0.26,0.00
4380,359.62,-7.38,-1.69,-1.26,0.28,9.71,0.05,0.00,-0.13,0.00
4393,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.09,0.03,-0.07,0.00
4405,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.09,0.03,-0.07,0.00
4419,359.62,-7.31,-1.69,-1.25,0.28,9.72,0.13,0.02,-0.18,0.00
4432,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.10,0.06,-0.23,0.00
4444,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.09,0.03,-0.20,0.00
4460,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.07,0.03,-0.17,0.00
4473,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.08,0.00,-0.22,0.00
4484,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.08,0.00,-0.17,0.00
4495,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.09,0.01,-0.16,0.00
4511,359.62,-7.31,-1.69,-1.25,0.29,9.72,0.10,0.05,-0.13,0.00
4523,359.62,-7.38,-1.69,-1.25,0.29,9.72,0.05,0.03,-0.12,0.00
4535,359.62,-7.38,-1.69,-1.25,0.29,9.72,0.14,0.00,0.00,0.00
4548,359.62,-7.38,-1.69,-1.25,0.29,9.72,0.07,0.01,-0.19,0.00
4560,359.62,-7.38,-1.69,-1.25,0.29,9.72,0.04,0.01,-0.24,0.00
4573,359.62,-7.38,-1.69,-1.25,0.29,9.72,0.03,0.04,-0.15,0.00
4591,359.62,-7.38,-1.69,-1.25,0.29,9.72,0.04,0.01,-0.25,0.00
4602,359.62,-7.38,-1.69,-1.25,0.29,9.72,0.13,0.04,-0.20,0.00
4614,359.62,-7.38,-1.69,-1.25,0.29,9.72,0.11,0.02,-0.23,0.00
4625,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.08,0.01,-0.23,0.00
4636,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.07,0.01,-0.15,0.00
4648,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.07,0.02,-0.12,0.00
4661,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.06,0.01,-0.14,0.00
4674,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.04,0.02,-0.11,0.00
4685,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.07,0.03,-0.21,0.00
4698,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.06,0.03,-0.22,0.00
4711,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.08,0.04,-0.20,0.00
4724,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.12,0.00,-0.17,0.00
4735,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.12,0.00,-0.10,0.00
4746,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.09,0.01,-0.10,0.00
4762,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.07,0.01,-0.17,0.00
4774,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.07,0.01,-0.21,0.00
4785,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.06,0.05,-0.23,0.00
4796,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.08,0.04,-0.20,0.00
4807,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.08,0.04,-0.15,0.00
4818,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.11,0.03,-0.14,0.00
4832,359.62,-7.38,-1.69,-1.26,0.28,9.72,0.11,0.03,-0.14,0.00
4845,359.62,-7.44,-1.69,-1.26,0.28,9.71,0.08,0.04,-0.14,0.00
4861,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.09,0.04,-0.12,0.00
4874,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.12,-0.04,-0.38,0.00
4885,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.07,-0.02,-0.11,0.00
4896,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.06,0.02,-0.06,0.00
4907,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.05,0.03,-0.13,0.00
4922,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.09,0.05,-0.23,0.00
4934,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.09,0.04,-0.15,0.00
4946,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.11,0.02,-0.19,0.00
4957,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.14,0.04,-0.21,0.00
4968,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.14,0.01,-0.17,0.00
4979,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.14,0.02,-0.17,0.00
4993,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.09,0.01,-0.14,0.00
5004,359.62,-7.44,-1.69,-1.27,0.28,9.71,0.09,0.03,-0.15,0.00
